wallet,credit_score,total_transactions,unique_assets,total_usd_volume,avg_transaction_size,median_transaction_size,deposit_ratio,borrow_ratio,repay_ratio,redeem_ratio,liquidation_ratio,activity_duration_days,transaction_frequency,consistent_usage,risk_indicators,diversification_score,leverage_indicator,repayment_behavior
0x019b40948ae2c1dfc1751e76161b5a6ef90aee4b,427.1081595796753,1,1,1.677342854313935,1.677342854313935,1.677342854313935,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x019c429038894a1656ae2e9399769662bb4899d0,424.0552036860636,2,2,0.01810519347222324,0.00905259673611162,0.00905259673611162,0.5,0.5,0.0,0.0,0.0,0.0060879629629629626,2.0,0.46871748786272605,0.0,1.0,0.8,0.0
0x019c829ea5392cedae3c91027c171420798ff9cf,248.4996477514979,2,1,0.04122089328960683,0.020610446644803417,0.020610446644803417,0.5,0.5,0.0,0.0,0.0,0.0,2.0,0.438989663929338,0.0,0.0,0.8,0.0
0x019d10463c5c800b84d6527e112e131109611527,738.4123776537386,4,2,44411.99474155756,11102.99868538939,11102.998487542762,0.25,0.25,0.25,0.25,0.0,0.00030092592592592595,4.0,0.012559876593278896,0.0,1.0,0.8,1.0
0x019d239a36a4fd4828253e8eccadd1dd2d0dd147,510.44660953668154,10,3,10379.819064508498,1037.9819064508497,530.2807848138541,0.5,0.3,0.1,0.1,0.0,77.88011574074073,0.12840247995123086,0.0,0.0,0.9602297178607612,0.8,0.12239431100083734
0x019dd1181011ab3207b948cf9d00c0a011d33c74,501.2864965346573,1,1,190.49719343259963,190.49719343259963,190.49719343259963,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x019e3d65ade821fded83b438cd1b8626208c48d3,527.4938610836475,10,5,3228.7134437022246,322.87134437022246,160.32278220756476,0.6,0.4,0.0,0.0,0.0,20.30752314814815,0.4924283442666864,0.0,0.0,0.8813534532688831,1.0,0.0
0x019ea1afabcbd84d922043c4261052a583315d2c,698.2197078696162,143,7,903730.9880691656,6319.7971193647945,4479.699258193924,0.3776223776223776,0.4195804195804196,0.16783216783216784,0.027972027972027972,0.006993006993006993,111.05922453703704,1.2876012829741221,0.0,0.0,0.7399413924308983,1.0,0.6217624308762009
0x019ed608dd806b80193942f2a960e7ac8abb2ee3,507.83256729824285,10,3,6431.712989019417,643.1712989019418,71.83047594231692,0.2,0.2,0.1,0.2,0.3,65.86631944444444,0.15182266269537942,0.0,0.0,0.9911594714322186,0.8,0.12652326483458132
0x019f4cb3cad6f0bf4d571edc99cf3cea815c0102,410.0531093127402,1,1,0.0030618958517572613,0.0030618958517572613,0.0030618958517572613,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x019fb2e4f3c3afc29a55fe4740ce87b3df981e23,567.279990398128,2,2,0.012682624937548731,0.006341312468774366,0.006341312468774366,1.0,0.0,0.0,0.0,0.0,6.785243055555555,0.2947573113629967,0.4705674146919365,0.0,1.0,0.8,0.8
0x01a0de8ff66f6c050bf45c36f46e74d359e7f85a,537.0484175608049,1,1,1499.411689500002,1499.411689500002,1499.411689500002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01a0e0f98539cab8593c45f849c75f65b27dcb50,423.6382953791867,1,1,1.1925897750328687,1.1925897750328687,1.1925897750328687,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01a0f8f364c2fec07cfcdebd2980da3f950d0410,740.2355172001719,106,7,6041062.105203125,56991.15193587854,8967.851086880451,0.5471698113207547,0.1320754716981132,0.09433962264150944,0.22641509433962265,0.0,73.55898148148148,1.4410204962759792,0.0,0.0,0.7055020815827477,0.8,1.0
0x01a10e5ada8f1c1117f185493a0bb4f299f7b8c0,434.0441161004421,7,4,230.94326024656752,32.991894320938215,29.46766623650814,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857143,0.0,55.954282407407405,0.12510213157649785,0.0,0.0,0.9211854965885544,0.8,0.0
0x01a11a6eef76d13a789bf944dbcfe7e2b27411ed,422.5514212954105,1,1,1.0596125637582616,1.0596125637582616,1.0596125637582616,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01a15c5109cb9935d9528c9348a2996559151c26,422.8159577339828,1,1,1.0912162421624187,1.0912162421624187,1.0912162421624187,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01a1c554806b5754fc768fb6037631e3842dab5d,233.8044040578364,2,1,0.10643648046108153,0.05321824023054077,0.05321824023054077,0.5,0.5,0.0,0.0,0.0,0.0011342592592592593,2.0,0.36023672298575027,0.0,0.0,0.8,0.0
0x01a1c72bf9547d1e6abd8486ae3cad64e781cd7c,379.00226716578385,4,3,0.018591939375979583,0.004647984843994896,0.003140471780929248,0.75,0.25,0.0,0.0,0.0,0.008287037037037037,4.0,0.08361531604787387,0.0,0.9463946303571862,0.8,0.0
0x01a1ef4a64f8c25ac6e4913512dabac382fd2954,688.4073498668496,151,5,132734.75959543104,879.0381430160996,297.845165279524,0.33774834437086093,0.31125827814569534,0.2119205298013245,0.1390728476821192,0.0,85.24159722222223,1.7714356009349244,0.0,0.0,0.5469184731102553,0.6,0.9932761144548103
0x01a2c0cc3fc848d1cbfa4198822349c85905785b,716.8730635436461,3,2,1501.6076014589446,500.53586715298155,499.8257474499965,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.5569097222222222,3.0,0.5102743258698109,0.0,0.9182958340544896,0.8,0.8
0x01a2e7fe230a34bf74e7c850d1244c70ff928024,671.5484071942296,50,6,18187.806827729946,363.7561365545989,202.57841251298112,0.38,0.3,0.08,0.24,0.0,40.32222222222222,1.2400110223201983,0.0,0.0,0.846780688138473,1.0,0.5586951266310426
0x01a3049804d40609f2edc1b5d73610bcd8796ae1,413.39241100756215,1,1,0.21565481667880043,0.21565481667880043,0.21565481667880043,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01a3a71580b17d1c567d577a66b28c48e42a43c3,558.9238735632359,7,1,48321.574069446324,6903.082009920903,10055.758757759,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,32.817083333333336,0.2133035385533449,0.0,0.0,0.0,1.0,0.9971241788023975
0x01a4615315104084dcaaec9a847e90ce5cfbf8ea,653.8098540072199,4,2,112.14105406200443,28.035263515501107,11.838412904543764,0.5,0.25,0.25,0.0,0.0,0.0029861111111111113,4.0,0.10832522594330762,0.0,1.0,0.8,1.0
0x01a4f75344f665629c714f6623b784509159d4bc,699.9946490815298,13,3,3907.7086165773644,300.5929705059511,241.9857377529511,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.38461538461538464,0.0,0.6767013888888889,13.0,0.0,0.0,0.8420887815606471,0.8,1.0
0x01a580e1370e798c48abda6b2f605035f2127d5c,763.6478498116975,253,8,194785.0570930179,769.9014114348533,304.04544598610767,0.3557312252964427,0.2015810276679842,0.2766798418972332,0.16600790513833993,0.0,80.11113425925926,3.158112818390887,0.0,0.0,0.7123871276463999,1.0,0.8760432624041432
0x01a71e7b07cbe684439eb0570a93055af7c15b57,263.0220971238699,2,1,0.030610165520480008,0.015305082760240004,0.015305082760240004,0.5,0.5,0.0,0.0,0.0,0.0,2.0,0.5124916012492042,0.0,0.0,0.8,0.0
0x01a762e99a74132ff61cebd92262fc54463320e5,625.573187993286,124,6,79829.28310362929,643.7845411583007,105.19755193351291,0.6370967741935484,0.04032258064516129,0.056451612903225805,0.2661290322580645,0.0,46.39976851851852,2.6724271253747873,0.0,0.0,0.4056152841295654,0.8,0.6095995867164274
0x01a7749f10af218e842eaa97ef66b06870f9002a,555.0495902572445,4,2,31430.95189226787,7857.737973066967,7564.438476040443,0.0,0.0,0.0,1.0,0.0,76.47271990740741,0.052306234234157874,0.12315836935432573,0.0,1.0,0.0,0.8
0x01a7e44c9c8495f1fdac72298a3c0ebac9f58a55,422.2457995622804,1,1,1.023694675656391,1.023694675656391,1.023694675656391,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01a8b987d4350c58a3a16456d5f7cc3255c425b0,407.99717335987975,1,1,890.105930493991,890.105930493991,890.105930493991,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.8
0x01a94e74ec7264b4be34d9a68f8cd1decc9bcdb6,656.5658449716328,2,2,1347.1257573052203,673.5628786526102,673.5628786526102,0.5,0.0,0.0,0.5,0.0,29.99534722222222,0.06667700777666907,0.3035492931872925,0.0,1.0,0.8,0.8
0x01a97118d81e6ccd319a27dbfad2b601774399d2,318.163146668628,2,1,0.999625773687523,0.4998128868437615,0.4998128868437615,0.5,0.5,0.0,0.0,0.0,0.0008333333333333334,2.0,0.7306259881733055,0.0,0.0,0.8,0.0
0x01a9766c63c57694307eb20b75796a252d549819,375.29403296920896,2,1,1.024964436423544,0.512482218211772,0.512482218211772,1.0,0.0,0.0,0.0,0.0,11.581469907407408,0.1726896513128111,0.3065522022221816,0.0,0.0,0.8,0.8
0x01aa226e0895cfc97fee2121222dd005160ea9c2,422.31982823101896,1,1,1.0323369154606008,1.0323369154606008,1.0323369154606008,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01aa66f23e42842d771cf46e6293af4ed04c90bd,752.1274248965333,120,5,1980765.2473601438,16506.377061334533,1070.688557309446,0.5,0.225,0.075,0.2,0.0,106.93616898148149,1.1221647562554895,0.0,0.0,0.9266428629996218,0.8,0.9095467394201752
0x01aa8359ab1b28af8f7a11d3457f775b540efad3,490.76645474604356,1,1,103.51084728680641,103.51084728680641,103.51084728680641,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01aafa85d27eda7cc530132827ba834c269a7cbd,456.895644651447,1,1,14871.744467824787,14871.744467824787,14871.744467824787,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.8
0x01ab50c379aa098a199feda4c5a51d623ffcd764,489.91899051717223,1,1,99533.7575522888,99533.7575522888,99533.7575522888,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.8
0x01ac60352b386d551222c877925f524d43725149,562.1257419256103,5,2,508.45281929755504,101.690563859511,116.73794613026165,0.0,0.0,0.0,1.0,0.0,0.005208333333333333,5.0,0.29099496979569706,0.0,0.9709505944546686,0.0,0.8
0x01accec19e099cc37d9fa9f7027dd89c8a9831d5,652.7294958483911,2,1,2097.065519270906,1048.532759635453,1048.532759635453,0.5,0.0,0.0,0.5,0.0,0.005925925925925926,2.0,0.99928366996201,0.0,0.0,0.8,0.8
0x01adf60f3a3455f78cd196763c1203c8fde2c039,426.4880543308725,1,1,1.583457719103966,1.583457719103966,1.583457719103966,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01af1eb57b3489cea12ea3d8ebbae1c3eeb0658e,662.8075720444649,18,7,489656.16733694385,27203.120407607992,22623.527410313174,0.05555555555555555,0.16666666666666666,0.3333333333333333,0.4444444444444444,0.0,29.03769675925926,0.6198838754062109,0.0,0.0,0.8440582219360193,0.2,1.0
0x01af4808da010aad7b2c977f51508a1402c8cbbc,813.6003923377901,114,5,1067230.2446894085,9361.668813064987,5000.028986482623,0.5,0.17543859649122806,0.13157894736842105,0.19298245614035087,0.0,16.406770833333333,6.948350846004889,0.0,0.0,0.7772597876406236,1.0,0.9850571209584831
0x01af60b03e2b9cbf947568552462f9182b959db0,406.5412079403639,24,1,148856.5599478622,6202.356664494258,5489.199142300853,0.5,0.4166666666666667,0.041666666666666664,0.041666666666666664,0.0,23.13658564814815,1.0373181404111353,0.0,0.0,0.0,1.0,0.130840132681263
0x01af86cd3fa63f8b04b8ba7df0494a77c01c473f,433.8261077570527,1,1,2.941419799641635,2.941419799641635,2.941419799641635,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01b037084eba7e4519dbfc9ba026ae696746e033,621.8222835566683,2,2,126.74123128111201,63.370615640556004,63.370615640556004,1.0,0.0,0.0,0.0,0.0,22.556898148148147,0.08866467307980437,0.3334119645393191,0.0,1.0,0.8,0.8
0x01b05f41b22b8ab004b064cd6404e90ca46840fd,422.6814583682275,1,1,1.075087714635326,1.075087714635326,1.075087714635326,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01b06d543b68067f7d78427d651b1190c10e0456,830.7238802769793,4,2,4313.352388834455,1078.3380972086138,1078.2016377708953,0.25,0.25,0.25,0.25,0.0,0.0009722222222222222,4.0,0.67663627845755,0.0,1.0,0.8,1.0
0x01b0b2d9991112703bb96ba7b603f89788d2c6d6,449.3669656522494,1,1,8.642155726292692,8.642155726292692,8.642155726292692,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01b0ea8755979c2030d642b74c5dcbde220351df,422.3404997058444,1,1,1.034756725560539,1.034756725560539,1.034756725560539,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01b15b58df43cd3a72b4edd9b6150fc7b9b1f412,422.9360567288551,1,1,1.1057238603005672,1.1057238603005672,1.1057238603005672,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01b19a62cba8bbc553b0137257f72371c826c403,659.2421913783512,12,2,1028.622362432202,85.7185302026835,71.58696037203062,0.3333333333333333,0.16666666666666666,0.25,0.25,0.0,62.6019212962963,0.19168740753504562,0.0,0.0,0.9798687566511528,1.0,0.999189425733107
0x01b27aeaa3b67577609538155d637b08f0779069,703.3658667027892,23,5,32539.548224596198,1414.7629662867912,978.2122071395029,0.13043478260869565,0.2608695652173913,0.21739130434782608,0.391304347826087,0.0,7.9115625,2.9071374965438244,0.0,0.0,0.6869043659428445,1.0,0.7038092111479821
0x01b2e0fc91754fa2daa9a69fe4ef69c03cb50bc0,520.8685296315967,2,1,2.259609878203448,1.129804939101724,1.129804939101724,1.0,0.0,0.0,0.0,0.0,5.458148148148148,0.3664246454502273,0.9833882908339686,0.0,0.0,0.8,0.8
0x01b344118ff55134f042bb19ca4a77cd3212dc19,410.22477913527985,1,1,0.013023402481081522,0.013023402481081522,0.013023402481081522,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01b3b5ae37f70e6540abc2667fec68c19b2e7a1d,798.984153491345,77,8,2392624.6145582637,31073.04694231511,25747.08808687885,0.4155844155844156,0.24675324675324675,0.2077922077922078,0.12987012987012986,0.0,58.365069444444444,1.3192822476343227,0.0,0.0,0.9052755401000109,1.0,1.0
0x01b3bd82da83c842d8220c8fef9358abeffd537e,790.1898513407865,4,2,16371.24756153845,4092.8118903846125,4082.6532574422044,0.25,0.25,0.25,0.25,0.0,0.0021759259259259258,4.0,0.358127596123051,0.0,1.0,0.8,1.0
0x01b3f02ff86fca973084faa9e4e24014c1dfcb8f,738.0611880594626,87,5,438318.74650166393,5038.146511513379,4075.3410054858637,0.4482758620689655,0.22988505747126436,0.13793103448275862,0.1839080459770115,0.0,101.1629050925926,0.8599990275128068,0.0,0.0,0.5339273833139212,1.0,0.9968604514362311
0x01b44fd30ad33b88d0ebe0e22faa52cfe0f8ae7e,424.0552036860636,2,2,0.01810519347222324,0.00905259673611162,0.00905259673611162,0.5,0.5,0.0,0.0,0.0,0.0060416666666666665,2.0,0.46871748786272605,0.0,1.0,0.8,0.0
0x01b45138c79d97335df9fef8c3a325eaa764d29c,378.25927672422586,2,1,1.0594593118780764,0.5297296559390382,0.5297296559390382,1.0,0.0,0.0,0.0,0.0,10.890034722222222,0.18365414353719156,0.3193630332140792,0.0,0.0,0.8,0.8
0x01b457774fee6105593031a3eb023a873c450c4a,427.08355437949626,1,1,1.6735533791870874,1.6735533791870874,1.6735533791870874,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01b572c14af90297b04955659cf86aec87dad0b2,689.7827695384465,4,2,3121.9802553107315,780.4950638276829,780.4950474191644,0.25,0.25,0.25,0.25,0.0,0.0003935185185185185,4.0,0.0,0.0,1.0,0.8,1.0
0x01b590b256dcb6300fe43fa2c629dd9fd2838ed4,544.283884120227,4,2,126.79013394043768,31.69753348510942,0.35926417194457194,1.0,0.0,0.0,0.0,0.0,2.1819444444444445,1.833227243793762,0.0,0.0,0.8112781244591328,0.8,0.8
0x01b5b2eec95743ff4401a55b06db72bdf6afa0e1,745.5373538026387,163,7,94384.24973446925,579.0444768985843,343.6074199665945,0.20245398773006135,0.26380368098159507,0.17791411042944785,0.3558282208588957,0.0,81.22826388888889,2.006690678788428,0.0,0.0,0.8350062649829183,1.0,0.7561167104842863
0x01b630e4c8c64c9abfd843c2c7ec3b0fcd1cf609,454.2922822042346,2,1,10827.332017662095,5413.666008831047,5413.666008831047,0.0,0.0,0.0,1.0,0.0,10.980243055555556,0.18214533047044723,0.5554418317748929,0.0,0.0,0.0,0.8
0x01b700a7f8797609c8e86b21d3e5a765d608b9a2,423.1659358267375,1,1,1.1337738855926547,1.1337738855926547,1.1337738855926547,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01b7b1df70e1b455e1086aef7488f1131183107b,462.2245147495856,7,1,999.975863303609,142.85369475765842,80.76744539550006,0.7142857142857143,0.0,0.0,0.2857142857142857,0.0,3.5837037037037036,1.9532864820173625,0.11337352856886546,0.0,0.0,0.8,0.8
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,370.482783462464,2,1,145.4935868941583,72.74679344707916,72.74679344707916,0.5,0.5,0.0,0.0,0.0,0.003425925925925926,2.0,0.6192501947462286,0.0,0.0,0.8,0.0
0x01b84c86f45b3961296286d8ef8ec49709606b36,422.25475189425686,1,1,1.0247378304881805,1.0247378304881805,1.0247378304881805,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01b8674543a3480a6a4c44014d226b27db2d65db,488.61279342848724,2,2,39.58172434891435,19.790862174457175,19.790862174457175,0.5,0.5,0.0,0.0,0.0,0.0038194444444444443,2.0,0.47139786782274395,0.0,1.0,0.8,0.0
0x01b8884b83882069d08c86b053bb1027d04dce96,841.2522512574053,4,2,5220.938696944752,1305.234674236188,1297.9198705982071,0.25,0.25,0.25,0.25,0.0,0.000787037037037037,4.0,0.7126949024654319,0.0,1.0,0.8,1.0
0x01b89af143b8f2bb80f9ac13d60e7e9e01d85798,731.1641776055285,4,2,262.75389802466054,65.68847450616514,65.65493966300222,0.25,0.25,0.25,0.25,0.0,0.0011342592592592593,4.0,0.42158111066746623,0.0,1.0,0.8,1.0
0x01b8a5c4f22ca9707d1865ff2c4712829b6175f6,607.0448065303528,5,3,1032.8468997082018,206.56937994164036,16.31025403039574,0.6,0.0,0.0,0.4,0.0,20.558368055555555,0.24320996620394847,0.0,0.0,0.9602297178607612,0.8,0.8
0x01b8f7ef9c12841ca94ee6652f0d5e9646a1168f,611.825990013806,180,5,51893.90732757,288.29948515316664,12.533095347217856,0.6111111111111112,0.005555555555555556,0.3611111111111111,0.022222222222222223,0.0,98.07940972222222,1.8352475867237679,0.0,0.2,0.7978050503079407,0.8,0.5259888348543669
0x01b92f893b1c302bcf1945fd4edf10df99b4f181,588.7997050298468,8,3,5375.822720082129,671.9778400102662,681.1192519690775,0.125,0.125,0.25,0.5,0.0,43.95234953703704,0.18201529802766728,0.0,0.0,0.985056822321508,0.2,1.0
0x01b94f94cbf9fe4509b0beaa8dd6fb510dad01e5,668.5204839395565,2,2,0.3371217754058766,0.1685608877029383,0.1685608877029383,1.0,0.0,0.0,0.0,0.0,0.029189814814814814,2.0,0.8673682274034298,0.0,1.0,0.8,0.8
0x01bb074c844b1129c8e26ed5d27186cf53198f6c,682.3670515079098,2,1,11673.837594729834,5836.918797364917,5836.918797364917,0.5,0.0,0.0,0.5,0.0,0.0030555555555555557,2.0,0.9983850879523597,0.0,0.0,0.8,0.8
0x01bb8b57808786461b7db3dd5975280f189307a3,424.0552036860636,2,2,0.01810519347222324,0.00905259673611162,0.00905259673611162,0.5,0.5,0.0,0.0,0.0,0.006458333333333333,2.0,0.46871748786272605,0.0,1.0,0.8,0.0
0x01bbec9408cf03e8188f44f12636b63e8faba019,490.3262303126699,11,4,1124.4443886492309,102.22221714993007,99.36311387354372,0.6363636363636364,0.36363636363636365,0.0,0.0,0.0,71.28184027777777,0.15431700356127404,0.0,0.0,0.9115339911368305,1.0,0.0
0x01bbfe5ce152b22eccde7698a24e86012a5f75e3,685.9955966283787,95,8,143101.4988684965,1506.3315670368054,502.62707827505676,0.631578947368421,0.25263157894736843,0.08421052631578947,0.031578947368421054,0.0,105.53341435185185,0.900188822501913,0.0,0.0,0.7956133334599461,1.0,0.5382585419218384
0x01bcfd7986c68df30f8b3d3f92a44e5664657ab9,463.8993746892287,9,2,4847.027059155084,538.5585621283427,302.5689571291773,0.0,0.0,0.0,1.0,0.0,48.75149305555556,0.18460973061366354,0.0,0.0,0.7642045065086203,0.0,0.8
0x01bd177d908a1ec1f5e965434930056210bf64b1,423.23996805788,1,1,1.1428866609130863,1.1428866609130863,1.1428866609130863,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01bd2bdb16eb1e61d368b60efb988adcb433a7ec,411.81896541432434,1,1,0.11038640370379865,0.11038640370379865,0.11038640370379865,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01bd8aac958c6e728557bcac756273ddd65bf19c,354.0013936240435,3,1,2348.5466070697144,782.8488690232381,478.960251097536,0.0,0.0,0.0,1.0,0.0,4.8882060185185185,0.6137220871286472,0.1651240508877404,0.0,0.0,0.0,0.8
0x01bdeac39c807252d9dc00d1d69987234d376ec6,406.0647521042766,2,1,7.475027393227457,3.7375136966137283,3.7375136966137283,1.0,0.0,0.0,0.0,0.0,7.0652083333333335,0.2830772859965205,0.33054167409825475,0.0,0.0,0.8,0.8
0x01be938672471bbb0fa1dfd223dd2aad2e389559,634.0844687340641,7,1,5149.97006948164,735.7100099259486,794.4152510643266,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.008240740740740741,7.0,0.4780445383999598,0.0,0.0,0.8,1.0
0x01bfb07fe3dcdfe459de2fb627a96a11f33cab57,452.2707813671177,10,1,5621.105340711128,562.1105340711127,53.277070899432516,0.7,0.0,0.0,0.3,0.0,43.95947916666667,0.2274822220273879,0.0,0.0,0.0,0.8,0.8
0x01bfc30251bfb5b68e7e7a69fec81d8adcebc4f1,422.9824347475022,1,1,1.111353092467215,1.111353092467215,1.111353092467215,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01bfda329ad313306320b11c6845f24294286f26,472.19963100698556,3,1,3410.7756059423264,1136.9252019807755,1476.4237030814413,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,26.180972222222223,0.11458703575009416,0.1486727113102087,0.0,0.0,0.8,0.8
0x01c08ae3a3a5595440144639d1bd16e8fc94f297,455.7103484322393,2,1,0.01189000465479206,0.00594500232739603,0.00594500232739603,1.0,0.0,0.0,0.0,0.0,6.229699074074074,0.3210427945586219,0.7614729412304841,0.0,0.0,0.8,0.8
0x01c20f8119a4243dfbde6ef19968bf1a7ac8f2ec,692.0551516959608,2,1,20015.070024625336,10007.535012312668,10007.535012312668,0.5,0.0,0.0,0.5,0.0,0.0001388888888888889,2.0,0.9999999961404787,0.0,0.0,0.8,0.8
0x01c38875ab789cb12efcd791db91217a00fd01fa,606.2302968054513,7,2,244.13748891944155,34.87678413134879,23.816538356625628,1.0,0.0,0.0,0.0,0.0,87.97614583333333,0.0795670227843485,0.3019507598504822,0.0,0.863120568566631,0.8,0.8
0x01c3dd0607e189d8ec94c740cf5926db4f38bf3f,481.6241780886221,3,1,108.94847245006449,36.31615748335483,18.858226023526022,1.0,0.0,0.0,0.0,0.0,1.1889351851851853,2.5232662279506246,0.37371973905676986,0.0,0.0,0.8,0.8
0x01c4905e81eb6ebb919a802215b465137d1ba3a6,422.05061926003845,1,1,1.0010847464180592,1.0010847464180592,1.0010847464180592,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01c4fbfa5cd0515cb51a75a92480583db1d018c2,447.0947952744699,3,1,104915.2907540202,34971.7635846734,20000.53740908832,0.0,0.0,0.0,1.0,0.0,0.003564814814814815,3.0,0.18547397637234952,0.0,0.0,0.0,0.8
0x01c5668541751d62e3d36a7f8af12ceed452f312,422.2383453436202,1,1,1.0228264959298436,1.0228264959298436,1.0228264959298436,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01c5c4ca74a665e40e96ed8ff221500b6366b8a6,725.4170161048555,350,8,583946.6518886825,1668.4190053962357,701.6290060649292,0.4342857142857143,0.11428571428571428,0.06285714285714286,0.38857142857142857,0.0,91.27565972222222,3.8345381568881507,0.0,0.0,0.7901164251953697,1.0,0.5927708537833427
0x01c5c9f1b50986663d545b474b3acbf9e1b25c51,518.1715957569324,21,3,5193.151018547457,247.292905645117,125.25007933814477,0.47619047619047616,0.3333333333333333,0.0,0.19047619047619047,0.0,2.9146875,7.204889031843036,0.0,0.0,0.9303400857202418,0.8,0.0
0x01c60af7f7193370a9447a12c885427cb94f21e6,504.5603325972869,24,4,18030.608965720472,751.2753735716864,584.9353883779654,0.6666666666666666,0.25,0.0,0.08333333333333333,0.0,53.09519675925926,0.45201828912734265,0.0,0.0,0.8653251365268717,0.8,0.0
0x01c6e66c0dcadda3f6bee43af37c51fad41c3955,427.81844885988215,1,1,1.7890816058854953,1.7890816058854953,1.7890816058854953,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01c717a8e3558ca44d473a5882e938572f1f7d93,649.1647126239345,20,4,43484.62454531483,2174.2312272657414,1671.7949774245062,0.55,0.25,0.1,0.1,0.0,46.023217592592594,0.4345632714566873,0.0,0.0,0.9794359242226801,0.8,0.5618493140117269
0x01c7602892dda14261fdd4ae9c6b590ae65d3256,456.7292316858957,9,3,515.3441887240468,57.26046541378298,0.2971133229298095,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,38.220289351851854,0.2354770241833329,0.0,0.0,0.9057125980138372,1.0,0.0
0x01c7b3b2be439441e3cc8644b64b664d5e4e997f,426.45605906144465,1,1,1.5787038967575464,1.5787038967575464,1.5787038967575464,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01c7ce0a635c1fa6f18f4bb5b8ae4b86cc3e68af,424.37451990654563,1,1,1.287509980902197,1.287509980902197,1.287509980902197,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01c83e2a373ba4bf2cbe51087d97483e9f88c415,519.1126141021064,1,1,533.3371288696217,533.3371288696217,533.3371288696217,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
0x01c96c01e8169279e9a7348474c46a8861fc01b8,422.935982621477,1,1,1.1057148773783911,1.1057148773783911,1.1057148773783911,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.8,0.8
